Store_Dept_Date,Weekly_Sales
1_13_2013-01-25,37070.95
1_14_2013-01-25,13431.95
1_16_2013-01-25,11952.5
1_17_2013-01-25,7741.3
1_18_2013-01-25,2302.3
1_19_2013-01-25,849.05
1_20_2013-01-25,3717.45
1_21_2013-01-25,6785.65
1_22_2013-01-25,6413.5
1_23_2013-01-25,15401.9
1_24_2013-01-25,4117.1
1_25_2013-01-25,6172.6
1_26_2013-01-25,4538.9
1_27_2013-01-25,1349.05
1_28_2013-01-25,678.0
1_29_2013-01-25,4047.65
1_30_2013-01-25,2644.9
1_31_2013-01-25,2080.8
1_32_2013-01-25,4764.8
1_33_2013-01-25,3834.4
1_34_2013-01-25,8027.85
1_35_2013-01-25,1745.75
1_36_2013-01-25,475.35
1_37_2013-01-25,2346.0
1_38_2013-01-25,71804.6
1_40_2013-01-25,61976.15
1_41_2013-01-25,502.6
1_42_2013-01-25,7970.9
1_44_2013-01-25,4105.55
1_46_2013-01-25,16632.45
1_48_2013-01-25,949.3
1_49_2013-01-25,12231.0
1_52_2013-01-25,1692.5
1_54_2013-01-25,31.0
1_55_2013-01-25,9555.2
1_56_2013-01-25,1620.95
1_58_2013-01-25,1935.25
1_59_2013-01-25,271.85
1_60_2013-01-25,911.6
1_67_2013-01-25,5182.55
1_71_2013-01-25,2399.2
1_72_2013-01-25,42694.75
1_74_2013-01-25,10578.85
1_79_2013-01-25,29536.3
1_80_2013-01-25,17153.1
1_81_2013-01-25,28440.55
1_82_2013-01-25,16894.65
1_83_2013-01-25,5877.2
1_85_2013-01-25,2909.1
1_87_2013-01-25,46523.7
1_90_2013-01-25,78632.0
1_91_2013-01-25,60278.95
1_92_2013-01-25,106479.0
1_93_2013-01-25,64680.05
1_94_2013-01-25,61440.2
1_95_2013-01-25,103570.95
1_96_2013-01-25,29249.8
1_97_2013-01-25,30165.45
1_98_2013-01-25,8112.55
1_98_2013-01-25,8112.55
1_1_2013-02-01,24688.35
1_2_2013-02-01,51343.2
1_3_2013-02-01,12131.85
1_4_2013-02-01,40728.95
1_5_2013-02-01,29876.25
1_6_2013-02-01,4995.15
1_7_2013-02-01,17739.85
1_8_2013-02-01,40440.55
1_9_2013-02-01,25127.65
1_10_2013-02-01,36496.8
1_11_2013-02-01,24203.45
1_12_2013-02-01,10640.35
1_13_2013-02-01,43168.7
1_14_2013-02-01,16578.75
1_16_2013-02-01,12424.7
1_17_2013-02-01,9952.15
1_18_2013-02-01,3948.4
1_19_2013-02-01,939.4
1_20_2013-02-01,4692.0
1_21_2013-02-01,8750.85
1_22_2013-02-01,10351.55
1_23_2013-02-01,21250.2
1_24_2013-02-01,5660.15
1_25_2013-02-01,10762.85
1_26_2013-02-01,7431.55
1_27_2013-02-01,1549.55
1_28_2013-02-01,667.7
1_29_2013-02-01,5239.15
1_30_2013-02-01,3720.2
1_31_2013-02-01,1991.5
1_32_2013-02-01,9990.25
1_33_2013-02-01,5981.8
1_34_2013-02-01,13337.3
1_35_2013-02-01,2708.3
1_36_2013-02-01,1385.85
1_37_2013-02-01,3174.05
1_38_2013-02-01,83321.35
1_40_2013-02-01,66296.45
1_41_2013-02-01,440.9
1_42_2013-02-01,9131.0
1_44_2013-02-01,5380.25
1_45_2013-02-01,24.95
1_46_2013-02-01,21491.35
1_48_2013-02-01,1193.4
1_49_2013-02-01,12438.45
1_52_2013-02-01,2266.3
1_54_2013-02-01,47.3
1_55_2013-02-01,13468.85
1_56_2013-02-01,3007.95
1_58_2013-02-01,3227.35
1_59_2013-02-01,183.95
1_60_2013-02-01,1129.0
1_67_2013-02-01,8248.5
1_71_2013-02-01,4638.2
1_72_2013-02-01,59934.9
1_74_2013-02-01,12139.5
1_79_2013-02-01,42373.65
1_80_2013-02-01,18747.35
1_81_2013-02-01,32899.9
1_82_2013-02-01,20673.3
1_83_2013-02-01,6033.9
1_85_2013-02-01,3006.0
1_87_2013-02-01,63526.9
1_90_2013-02-01,91001.05
1_91_2013-02-01,65560.9
1_92_2013-02-01,106479.0
1_93_2013-02-01,75976.2
1_94_2013-02-01,63286.25
1_95_2013-02-01,106479.0
1_96_2013-02-01,33352.15
1_97_2013-02-01,35217.7
1_98_2013-02-01,9388.946666666667
1_98_2013-02-01,9388.946666666667
1_1_2013-02-08,43049.5
1_2_2013-02-08,52086.05
1_3_2013-02-08,12501.8
1_4_2013-02-08,41077.3
1_5_2013-02-08,31548.3
1_6_2013-02-08,5689.9
1_7_2013-02-08,18260.05
1_8_2013-02-08,39224.5
1_9_2013-02-08,23868.6
1_10_2013-02-08,34402.2
1_11_2013-02-08,23486.7
1_12_2013-02-08,10738.45
1_13_2013-02-08,43267.4
1_14_2013-02-08,16323.55
1_16_2013-02-08,12814.6
1_17_2013-02-08,10151.0
1_18_2013-02-08,13801.55
1_19_2013-02-08,1081.55
1_20_2013-02-08,5111.15
1_21_2013-02-08,8544.95
1_22_2013-02-08,10038.7
1_23_2013-02-08,22157.4
1_24_2013-02-08,6185.1
1_25_2013-02-08,10611.9
1_26_2013-02-08,8053.7
1_27_2013-02-08,1799.9
1_28_2013-02-08,647.85
1_29_2013-02-08,5892.1
1_30_2013-02-08,3676.55
1_31_2013-02-08,1936.45
1_32_2013-02-08,10688.3
1_33_2013-02-08,6280.65
1_34_2013-02-08,12099.15
1_35_2013-02-08,2797.1
1_36_2013-02-08,932.75
1_37_2013-02-08,3159.25
1_38_2013-02-08,84581.2
1_40_2013-02-08,66267.55
1_41_2013-02-08,669.7
1_42_2013-02-08,9330.3
1_44_2013-02-08,5353.65
1_45_2013-02-08,31.95
1_46_2013-02-08,21966.3
1_48_2013-02-08,673.95
1_49_2013-02-08,13485.4
1_52_2013-02-08,2317.0
1_55_2013-02-08,14604.2
1_56_2013-02-08,3515.8
1_58_2013-02-08,2405.5
1_59_2013-02-08,182.1
1_60_2013-02-08,1193.3
1_67_2013-02-08,12714.85
1_71_2013-02-08,5495.95
1_72_2013-02-08,81536.35
1_74_2013-02-08,13048.6
1_79_2013-02-08,43633.65
1_80_2013-02-08,19766.05
1_81_2013-02-08,33328.25
1_82_2013-02-08,21100.1
1_83_2013-02-08,6298.55
1_85_2013-02-08,3210.2
1_87_2013-02-08,60659.1
1_90_2013-02-08,92413.65
1_91_2013-02-08,72188.1
1_92_2013-02-08,106479.0
1_93_2013-02-08,81158.3
1_94_2013-02-08,63978.75
1_95_2013-02-08,106455.8
1_96_2013-02-08,34090.15
1_97_2013-02-08,36697.35
1_98_2013-02-08,7912.208333333334
1_98_2013-02-08,7912.208333333334
1_1_2013-02-15,33915.55
1_2_2013-02-15,47887.25
1_3_2013-02-15,11814.0
1_4_2013-02-15,36742.45
1_5_2013-02-15,34239.55
1_6_2013-02-15,4971.25
1_7_2013-02-15,17310.05
1_8_2013-02-15,37089.15
1_9_2013-02-15,23782.6
1_10_2013-02-15,37313.85
1_11_2013-02-15,23621.25
1_12_2013-02-15,8927.35
1_13_2013-02-15,37635.8
1_14_2013-02-15,17361.95
1_16_2013-02-15,14347.9
1_17_2013-02-15,10391.3
1_18_2013-02-15,17589.7
1_19_2013-02-15,995.6
1_20_2013-02-15,5098.4
1_21_2013-02-15,7894.35
1_22_2013-02-15,10528.45
1_23_2013-02-15,22261.85
1_24_2013-02-15,5981.55
1_25_2013-02-15,10660.65
1_26_2013-02-15,7868.2
1_27_2013-02-15,2088.15
1_28_2013-02-15,731.05
1_29_2013-02-15,5914.45
1_30_2013-02-15,3523.45
1_31_2013-02-15,2077.3
1_32_2013-02-15,11766.15
1_33_2013-02-15,6164.35
1_34_2013-02-15,12439.05
1_35_2013-02-15,2668.55
1_36_2013-02-15,1725.9
1_37_2013-02-15,2973.95
1_38_2013-02-15,81198.35
1_40_2013-02-15,62660.65
1_41_2013-02-15,578.15
1_42_2013-02-15,8388.95
1_44_2013-02-15,5344.25
1_45_2013-02-15,29.9
1_46_2013-02-15,22356.8
1_48_2013-02-15,843.65
1_49_2013-02-15,13317.0
1_52_2013-02-15,2140.4
1_54_2013-02-15,95.6
1_55_2013-02-15,15821.8
1_56_2013-02-15,3684.05
1_58_2013-02-15,2402.15
1_59_2013-02-15,196.05
1_60_2013-02-15,909.15
1_67_2013-02-15,11376.1
1_71_2013-02-15,5365.5
1_72_2013-02-15,69133.6
1_74_2013-02-15,12881.6
1_79_2013-02-15,33994.3
1_80_2013-02-15,18910.65
1_81_2013-02-15,31438.55
1_82_2013-02-15,20380.6
1_83_2013-02-15,6274.65
1_85_2013-02-15,3157.8
1_87_2013-02-15,54314.1
1_90_2013-02-15,90848.75
1_91_2013-02-15,72120.5
1_92_2013-02-15,106479.0
1_93_2013-02-15,78754.05
1_94_2013-02-15,65840.8
1_95_2013-02-15,106479.0
1_96_2013-02-15,31328.0
1_97_2013-02-15,35443.2
1_98_2013-02-15,6014.3150000000005
1_98_2013-02-15,6014.3150000000005
1_1_2013-02-22,29023.95
1_2_2013-02-22,48250.55
1_3_2013-02-22,13551.8
1_4_2013-02-22,36146.2
1_5_2013-02-22,33629.4
1_6_2013-02-22,5248.85
1_7_2013-02-22,16717.3
1_8_2013-02-22,36826.15
1_9_2013-02-22,24121.45
1_10_2013-02-22,35765.45
1_11_2013-02-22,22743.95
1_12_2013-02-22,8752.75
1_13_2013-02-22,37886.25
1_14_2013-02-22,16317.4
1_16_2013-02-22,14384.2
1_17_2013-02-22,10197.65
1_18_2013-02-22,13003.4
1_19_2013-02-22,935.75
1_20_2013-02-22,5191.7
1_21_2013-02-22,7688.55
1_22_2013-02-22,9061.4
1_23_2013-02-22,21223.0
1_24_2013-02-22,5228.7
1_25_2013-02-22,11061.65
1_26_2013-02-22,7704.35
1_27_2013-02-22,1841.95
1_28_2013-02-22,717.35
1_29_2013-02-22,5943.5
1_30_2013-02-22,3662.0
1_31_2013-02-22,1893.7
1_32_2013-02-22,7390.45
1_33_2013-02-22,6651.05
1_34_2013-02-22,13943.4
1_35_2013-02-22,2417.05
1_36_2013-02-22,1087.7
1_37_2013-02-22,2606.15
1_38_2013-02-22,81654.85
1_40_2013-02-22,62201.9
1_41_2013-02-22,617.8
1_42_2013-02-22,8269.35
1_44_2013-02-22,5288.9
1_45_2013-02-22,30.5
1_46_2013-02-22,21025.7
1_48_2013-02-22,852.5
1_49_2013-02-22,12682.15
1_52_2013-02-22,2072.15
1_54_2013-02-22,56.65
1_55_2013-02-22,13530.7
1_56_2013-02-22,3301.5
1_58_2013-02-22,2678.25
1_59_2013-02-22,170.9
1_60_2013-02-22,874.45
1_67_2013-02-22,8234.95
1_71_2013-02-22,4566.7
1_72_2013-02-22,63194.45
1_74_2013-02-22,11549.4
1_79_2013-02-22,31175.1
1_80_2013-02-22,18684.8
1_81_2013-02-22,30909.15
1_82_2013-02-22,19139.45
1_83_2013-02-22,6115.6
1_85_2013-02-22,3148.9
1_87_2013-02-22,54162.75
1_90_2013-02-22,83886.0
1_91_2013-02-22,63571.8
1_92_2013-02-22,106479.0
1_93_2013-02-22,71458.05
1_94_2013-02-22,65217.35
1_95_2013-02-22,105928.0
1_96_2013-02-22,31156.95
1_97_2013-02-22,33986.8
1_98_2013-02-22,6807.025
1_1_2013-03-01,21259.05
1_2_2013-03-01,47751.7
1_3_2013-03-01,11456.9
1_4_2013-03-01,36103.95
1_5_2013-03-01,28105.35
1_6_2013-03-01,3919.15
1_7_2013-03-01,18218.15
1_8_2013-03-01,37750.4
1_9_2013-03-01,28149.7
1_10_2013-03-01,34569.95
1_11_2013-03-01,22982.0
1_12_2013-03-01,9083.15
1_13_2013-03-01,40518.45
1_14_2013-03-01,16625.4
1_16_2013-03-01,19257.8
1_17_2013-03-01,10134.15
1_18_2013-03-01,951.35
1_19_2013-03-01,1059.3
1_20_2013-03-01,6158.35
1_21_2013-03-01,7817.95
1_22_2013-03-01,10647.1
1_23_2013-03-01,21843.1
1_24_2013-03-01,6267.95
1_25_2013-03-01,11645.9
1_26_2013-03-01,7299.6
1_27_2013-03-01,1681.65
1_28_2013-03-01,669.4
1_29_2013-03-01,4973.3
1_30_2013-03-01,3885.0
1_31_2013-03-01,2141.0
1_32_2013-03-01,8234.85
1_33_2013-03-01,6077.9
1_34_2013-03-01,11737.35
1_35_2013-03-01,2719.05
1_36_2013-03-01,830.55
1_37_2013-03-01,3249.15
1_38_2013-03-01,87403.15
1_40_2013-03-01,66087.15
1_41_2013-03-01,702.2
1_42_2013-03-01,8702.75
1_44_2013-03-01,4197.45
1_46_2013-03-01,20473.05
1_47_2013-03-01,126.75
1_48_2013-03-01,905.5
1_49_2013-03-01,13545.35
1_52_2013-03-01,1903.7
1_54_2013-03-01,42.05
1_55_2013-03-01,15299.5
1_56_2013-03-01,7450.85
1_58_2013-03-01,4168.55
1_59_2013-03-01,269.6
1_60_2013-03-01,1190.8
1_67_2013-03-01,5444.3
1_71_2013-03-01,3380.2
1_72_2013-03-01,60755.8
1_74_2013-03-01,12365.55
1_79_2013-03-01,37073.1
1_80_2013-03-01,17670.75
1_81_2013-03-01,29584.25
1_82_2013-03-01,20516.0
1_83_2013-03-01,7399.8
1_85_2013-03-01,2977.4
1_87_2013-03-01,61382.15
1_90_2013-03-01,89572.15
1_91_2013-03-01,61622.1
1_92_2013-03-01,106479.0
1_93_2013-03-01,70267.95
1_94_2013-03-01,64749.25
1_95_2013-03-01,104712.0
1_96_2013-03-01,30987.5
1_97_2013-03-01,34509.8
1_98_2013-03-01,10281.725
1_1_2013-03-08,21024.7
1_2_2013-03-08,48776.15
1_3_2013-03-08,12024.05
1_4_2013-03-08,40200.45
1_5_2013-03-08,28917.7
1_6_2013-03-08,4486.1
1_7_2013-03-08,18004.3
1_8_2013-03-08,37215.0
1_9_2013-03-08,28549.7
1_10_2013-03-08,32187.05
1_11_2013-03-08,24184.35
1_12_2013-03-08,8650.45
1_13_2013-03-08,39433.3
1_14_2013-03-08,15075.05
1_16_2013-03-08,23010.95
1_17_2013-03-08,9989.7
1_18_2013-03-08,1016.5
1_19_2013-03-08,938.35
1_20_2013-03-08,3972.0
1_21_2013-03-08,7385.25
1_22_2013-03-08,10145.0
1_23_2013-03-08,20755.0
1_24_2013-03-08,5332.8
1_25_2013-03-08,11857.35
1_26_2013-03-08,7235.55
1_27_2013-03-08,1463.85
1_28_2013-03-08,696.3
1_29_2013-03-08,5412.65
1_30_2013-03-08,3630.05
1_31_2013-03-08,1796.7
1_32_2013-03-08,7658.8
1_33_2013-03-08,5654.7
1_34_2013-03-08,14147.0
1_35_2013-03-08,2625.65
1_36_2013-03-08,970.0
1_37_2013-03-08,3198.65
1_38_2013-03-08,86678.15
1_40_2013-03-08,64392.65
1_41_2013-03-08,513.45
1_42_2013-03-08,8504.5
1_44_2013-03-08,4198.8
1_46_2013-03-08,21183.8
1_48_2013-03-08,1315.2
1_49_2013-03-08,12454.35
1_52_2013-03-08,1978.9
1_55_2013-03-08,13499.8
1_56_2013-03-08,6827.7
1_58_2013-03-08,3437.75
1_59_2013-03-08,214.45
1_60_2013-03-08,1153.55
1_67_2013-03-08,5981.05
1_71_2013-03-08,3359.05
1_72_2013-03-08,49896.65
1_74_2013-03-08,12198.7
1_79_2013-03-08,39287.8
1_80_2013-03-08,19096.1
1_81_2013-03-08,30644.75
1_82_2013-03-08,20339.05
1_83_2013-03-08,7114.35
1_85_2013-03-08,3335.55
1_87_2013-03-08,53290.7
1_90_2013-03-08,91380.95
1_91_2013-03-08,70492.05
1_92_2013-03-08,106479.0
1_93_2013-03-08,82984.9
1_94_2013-03-08,62293.65
1_95_2013-03-08,106479.0
1_96_2013-03-08,31834.3
1_97_2013-03-08,36456.7
1_98_2013-03-08,9923.373333333333
1_1_2013-03-15,24211.7
1_2_2013-03-15,45465.0
1_3_2013-03-15,10252.5
1_4_2013-03-15,37310.0
1_5_2013-03-15,26561.25
1_6_2013-03-15,4042.2
1_7_2013-03-15,20580.25
1_8_2013-03-15,37131.0
1_9_2013-03-15,31360.2
1_10_2013-03-15,33600.85
1_11_2013-03-15,22121.05
1_12_2013-03-15,11765.15
1_13_2013-03-15,37971.85
1_14_2013-03-15,13899.05
1_16_2013-03-15,31510.45
1_17_2013-03-15,10712.75
1_18_2013-03-15,4271.45
1_19_2013-03-15,1084.8
1_20_2013-03-15,4554.6
1_21_2013-03-15,7559.0
1_22_2013-03-15,8886.45
1_23_2013-03-15,20648.85
1_24_2013-03-15,5572.1
1_25_2013-03-15,11844.3
1_26_2013-03-15,7705.4
1_27_2013-03-15,1481.5
1_28_2013-03-15,674.2
1_29_2013-03-15,4696.3
1_30_2013-03-15,3515.65
1_31_2013-03-15,1888.75
1_32_2013-03-15,7003.45
1_33_2013-03-15,5681.35
1_34_2013-03-15,14492.9
1_35_2013-03-15,2752.1
1_36_2013-03-15,966.6
1_37_2013-03-15,2743.1
1_38_2013-03-15,74615.9
1_40_2013-03-15,61701.2
1_41_2013-03-15,592.7
1_42_2013-03-15,8233.95
1_44_2013-03-15,5025.5
1_46_2013-03-15,20961.1
1_48_2013-03-15,1125.35
1_49_2013-03-15,11928.8
1_52_2013-03-15,2115.55
1_54_2013-03-15,103.0
1_55_2013-03-15,14055.45
1_56_2013-03-15,9708.9
1_58_2013-03-15,2946.2
1_59_2013-03-15,225.95
1_60_2013-03-15,883.35
1_67_2013-03-15,6959.75
1_71_2013-03-15,3127.9
1_72_2013-03-15,48606.35
1_74_2013-03-15,12254.85
1_79_2013-03-15,32475.4
1_80_2013-03-15,20478.9
1_81_2013-03-15,31573.45
1_82_2013-03-15,21139.1
1_83_2013-03-15,7758.15
1_85_2013-03-15,3034.95
1_87_2013-03-15,48108.9
1_90_2013-03-15,90373.8
1_91_2013-03-15,71706.25
1_92_2013-03-15,106479.0
1_93_2013-03-15,81868.35
1_94_2013-03-15,69583.0
1_95_2013-03-15,106479.0
1_96_2013-03-15,33131.95
1_97_2013-03-15,37076.3
1_98_2013-03-15,10773.195833333333
1_1_2013-03-22,29237.7
1_2_2013-03-22,47192.3
1_3_2013-03-22,10684.9
1_4_2013-03-22,37744.0
1_5_2013-03-22,28450.95
1_6_2013-03-22,4981.7
1_7_2013-03-22,20860.2
1_8_2013-03-22,37023.65
1_9_2013-03-22,34505.1
1_10_2013-03-22,36471.55
1_11_2013-03-22,24318.65
1_12_2013-03-22,11222.9
1_13_2013-03-22,38635.2
1_14_2013-03-22,15950.0
1_16_2013-03-22,48839.35
1_17_2013-03-22,9913.75
1_18_2013-03-22,9494.85
1_19_2013-03-22,1335.95
1_20_2013-03-22,5014.0
1_21_2013-03-22,8005.55
1_22_2013-03-22,8464.3
1_23_2013-03-22,21645.95
1_24_2013-03-22,5374.4
1_25_2013-03-22,13379.3
1_26_2013-03-22,7836.75
1_27_2013-03-22,1491.65
1_28_2013-03-22,687.25
1_29_2013-03-22,4239.35
1_30_2013-03-22,3486.0
1_31_2013-03-22,1607.05
1_32_2013-03-22,8179.0
1_33_2013-03-22,9085.5
1_34_2013-03-22,15081.95
1_35_2013-03-22,2823.35
1_36_2013-03-22,1192.85
1_37_2013-03-22,2726.95
1_38_2013-03-22,78634.25
1_40_2013-03-22,61036.0
1_41_2013-03-22,523.2
1_42_2013-03-22,8506.65
1_44_2013-03-22,5351.95
1_46_2013-03-22,20782.8
1_48_2013-03-22,1113.4
1_49_2013-03-22,11878.85
1_52_2013-03-22,2430.3
1_54_2013-03-22,73.7
1_55_2013-03-22,12356.8
1_56_2013-03-22,11308.4
1_58_2013-03-22,3222.15
1_59_2013-03-22,190.95
1_60_2013-03-22,824.7
1_67_2013-03-22,8926.15
1_71_2013-03-22,2672.95
1_72_2013-03-22,50057.8
1_74_2013-03-22,11210.1
1_79_2013-03-22,31334.2
1_80_2013-03-22,20269.7
1_81_2013-03-22,32722.1
1_82_2013-03-22,19743.95
1_83_2013-03-22,6771.05
1_85_2013-03-22,3321.15
1_87_2013-03-22,50216.55
1_90_2013-03-22,88122.65
1_91_2013-03-22,63360.3
1_92_2013-03-22,106479.0
1_93_2013-03-22,72822.45
1_94_2013-03-22,67635.1
1_95_2013-03-22,106479.0
1_96_2013-03-22,39737.5
1_97_2013-03-22,36354.95
1_98_2013-03-22,8136.700833333333
1_1_2013-03-29,29116.35
1_2_2013-03-29,47087.4
1_3_2013-03-29,10955.05
1_4_2013-03-29,35842.3
1_5_2013-03-29,34330.8
1_6_2013-03-29,5178.8
1_7_2013-03-29,18288.4
1_8_2013-03-29,35781.0
1_9_2013-03-29,35576.55
1_10_2013-03-29,37334.55
1_11_2013-03-29,23722.25
1_12_2013-03-29,10205.8
1_13_2013-03-29,36810.45
1_14_2013-03-29,15691.45
1_16_2013-03-29,27259.85
1_17_2013-03-29,9568.45
1_18_2013-03-29,4477.85
1_19_2013-03-29,1130.25
1_20_2013-03-29,6192.3
1_21_2013-03-29,7767.05
1_22_2013-03-29,8162.25
1_23_2013-03-29,21081.0
1_24_2013-03-29,5180.25
1_25_2013-03-29,13343.65
1_26_2013-03-29,7172.9
1_27_2013-03-29,1348.7
1_28_2013-03-29,860.3
1_29_2013-03-29,4455.1
1_30_2013-03-29,3668.6
1_31_2013-03-29,1823.2
1_32_2013-03-29,7327.55
1_33_2013-03-29,5235.2
1_34_2013-03-29,14188.3
1_35_2013-03-29,2406.1
1_36_2013-03-29,978.45
1_37_2013-03-29,2538.65
1_38_2013-03-29,81507.7
1_40_2013-03-29,59350.15
1_41_2013-03-29,666.5
1_42_2013-03-29,7786.15
1_44_2013-03-29,4854.45
1_46_2013-03-29,19931.9
1_48_2013-03-29,739.7
1_49_2013-03-29,10981.4
1_52_2013-03-29,2165.9
1_55_2013-03-29,12241.55
1_56_2013-03-29,7353.6
1_58_2013-03-29,2413.8
1_59_2013-03-29,226.45
1_60_2013-03-29,843.5
1_67_2013-03-29,7214.1
1_71_2013-03-29,2487.05
1_72_2013-03-29,47557.15
1_74_2013-03-29,10741.25
1_79_2013-03-29,30802.25
1_80_2013-03-29,18485.9
1_81_2013-03-29,29784.6
1_82_2013-03-29,19246.9
1_83_2013-03-29,5456.25
1_85_2013-03-29,2817.3
1_87_2013-03-29,48325.5
1_90_2013-03-29,85190.5
1_91_2013-03-29,61519.4
1_92_2013-03-29,106479.0
1_93_2013-03-29,65458.55
1_94_2013-03-29,62407.15
1_95_2013-03-29,105838.85
1_96_2013-03-29,37483.4
1_97_2013-03-29,33870.15
1_98_2013-03-29,8346.6
1_98_2013-03-29,8346.6
1_1_2013-04-05,45498.85
1_2_2013-04-05,49238.3
1_3_2013-04-05,11501.25
1_4_2013-04-05,41327.75
1_5_2013-04-05,25572.55
1_6_2013-04-05,4597.0
1_7_2013-04-05,19056.2
1_8_2013-04-05,39907.9
1_9_2013-04-05,34204.2
1_10_2013-04-05,36024.7
1_11_2013-04-05,23908.95
1_12_2013-04-05,11176.35
1_13_2013-04-05,40779.3
1_14_2013-04-05,16561.8
1_16_2013-04-05,37565.0
1_17_2013-04-05,8866.05
1_18_2013-04-05,16563.25
1_19_2013-04-05,984.05
1_20_2013-04-05,6239.4
1_21_2013-04-05,7912.55
1_22_2013-04-05,7438.0
1_23_2013-04-05,21503.75
1_24_2013-04-05,5875.5
1_25_2013-04-05,12284.45
1_26_2013-04-05,7279.8
1_27_2013-04-05,1495.3
1_28_2013-04-05,686.25
1_29_2013-04-05,4861.6
1_30_2013-04-05,3995.05
1_31_2013-04-05,1685.9
1_32_2013-04-05,7480.75
1_33_2013-04-05,5620.0
1_34_2013-04-05,14284.4
1_35_2013-04-05,2621.0
1_36_2013-04-05,926.05
1_37_2013-04-05,3078.0
1_38_2013-04-05,88761.85
1_40_2013-04-05,63987.85
1_41_2013-04-05,511.15
1_42_2013-04-05,9019.75
1_44_2013-04-05,4430.3
1_46_2013-04-05,21438.85
1_48_2013-04-05,622.45
1_49_2013-04-05,12176.25
1_52_2013-04-05,2058.6
1_55_2013-04-05,12617.75
1_56_2013-04-05,10356.5
1_58_2013-04-05,3854.8
1_59_2013-04-05,184.25
1_60_2013-04-05,1136.65
1_67_2013-04-05,6473.35
1_71_2013-04-05,2689.5
1_72_2013-04-05,46886.3
1_74_2013-04-05,12069.3
1_79_2013-04-05,45108.9
1_80_2013-04-05,19302.3
1_81_2013-04-05,30926.25
1_82_2013-04-05,20450.9
1_83_2013-04-05,6177.4
1_85_2013-04-05,3171.2
1_87_2013-04-05,61870.1
1_90_2013-04-05,91908.4
1_91_2013-04-05,67747.2
1_92_2013-04-05,106479.0
1_93_2013-04-05,81998.35
1_94_2013-04-05,62617.7
1_95_2013-04-05,106479.0
1_96_2013-04-05,34314.4
1_97_2013-04-05,36451.15
1_98_2013-04-05,9263.070000000002
1_98_2013-04-05,9263.070000000002
1_1_2013-04-12,32172.35
1_2_2013-04-12,45091.05
1_3_2013-04-12,10572.3
1_4_2013-04-12,36133.9
1_5_2013-04-12,22053.85
1_6_2013-04-12,4368.25
1_7_2013-04-12,18387.25
1_8_2013-04-12,36861.35
1_9_2013-04-12,29136.8
1_10_2013-04-12,30514.45
1_11_2013-04-12,21826.35
1_12_2013-04-12,11475.15
1_13_2013-04-12,38301.7
1_14_2013-04-12,13962.25
1_16_2013-04-12,43281.95
1_17_2013-04-12,8666.5
1_18_2013-04-12,7525.65
1_19_2013-04-12,862.4
1_20_2013-04-12,4253.5
1_21_2013-04-12,7203.65
1_22_2013-04-12,6725.75
1_23_2013-04-12,19201.95
1_24_2013-04-12,4907.0
1_25_2013-04-12,10887.8
1_26_2013-04-12,7242.35
1_27_2013-04-12,1265.15
1_28_2013-04-12,597.2
1_29_2013-04-12,4146.2
1_30_2013-04-12,3493.25
1_31_2013-04-12,1511.6
1_32_2013-04-12,6608.25
1_33_2013-04-12,5784.35
1_34_2013-04-12,14190.25
1_35_2013-04-12,2567.85
1_36_2013-04-12,1071.2
1_37_2013-04-12,2617.25
1_38_2013-04-12,73986.65
1_40_2013-04-12,59073.05
1_41_2013-04-12,402.35
1_42_2013-04-12,7949.35
1_44_2013-04-12,4326.2
1_46_2013-04-12,19915.25
1_48_2013-04-12,1094.95
1_49_2013-04-12,11573.0
1_52_2013-04-12,1954.65
1_55_2013-04-12,12422.25
1_56_2013-04-12,10825.2
1_58_2013-04-12,2655.35
1_59_2013-04-12,200.55
1_60_2013-04-12,1008.2
1_67_2013-04-12,6148.55
1_71_2013-04-12,1939.5
1_72_2013-04-12,45067.2
1_74_2013-04-12,11150.5
1_79_2013-04-12,32857.1
1_80_2013-04-12,19522.65
1_81_2013-04-12,30513.15
1_82_2013-04-12,19980.15
1_83_2013-04-12,6632.45
1_85_2013-04-12,3169.15
1_87_2013-04-12,48581.25
1_90_2013-04-12,90521.4
1_91_2013-04-12,70534.45
1_92_2013-04-12,106479.0
1_93_2013-04-12,82774.75
1_94_2013-04-12,64606.2
1_95_2013-04-12,106479.0
1_96_2013-04-12,33995.0
1_97_2013-04-12,37120.45
1_98_2013-04-12,10262.09
1_98_2013-04-12,10262.09
1_1_2013-04-19,18958.55
1_2_2013-04-19,46010.75
1_3_2013-04-19,8478.65
1_4_2013-04-19,37109.6
1_5_2013-04-19,18723.5
1_6_2013-04-19,4608.2
1_7_2013-04-19,20305.5
1_8_2013-04-19,37823.95
1_9_2013-04-19,29345.85
1_10_2013-04-19,30928.9
1_11_2013-04-19,23627.55
1_12_2013-04-19,11890.15
1_13_2013-04-19,37963.05
1_14_2013-04-19,14097.4
1_16_2013-04-19,47054.5
1_17_2013-04-19,8435.1
1_18_2013-04-19,1898.75
1_19_2013-04-19,986.65
1_20_2013-04-19,4478.1
1_21_2013-04-19,7251.7
1_22_2013-04-19,6660.3
1_23_2013-04-19,19962.35
1_24_2013-04-19,4357.9
1_25_2013-04-19,10880.65
1_26_2013-04-19,6284.8
1_27_2013-04-19,1078.0
1_28_2013-04-19,526.0
1_29_2013-04-19,3802.2
1_30_2013-04-19,3218.35
